366_1996	605_1999	0.030303030303030304
128_1996	503_1999	0.023809523809523808
128_1996	392_1999	0.012048192771084338
128_1996	279_1999	0.009259259259259259
128_1996	266_1999	0.0125
91_1996	503_1999	0.021739130434782608
91_1996	413_1999	0.013333333333333334
91_1996	430_1999	0.05172413793103448
91_1996	605_1999	0.017543859649122806
39_1996	503_1999	0.012422360248447204
39_1996	413_1999	0.031578947368421054
39_1996	71_1999	0.047619047619047616
39_1996	392_1999	0.013513513513513514
39_1996	401_1999	0.0684931506849315
39_1996	467_1999	0.05194805194805195
39_1996	447_1999	0.014925373134328358
325_1996	467_1999	0.016666666666666666
464_1996	503_1999	0.00641025641025641
464_1996	519_1999	0.0136986301369863
464_1996	121_1999	0.014925373134328358
464_1996	71_1999	0.0379746835443038
464_1996	605_1999	0.0136986301369863
464_1996	498_1999	0.01639344262295082
464_1996	447_1999	0.03333333333333333
192_1996	503_1999	0.02040816326530612
192_1996	413_1999	0.011904761904761904
192_1996	392_1999	0.01639344262295082
192_1996	78_1999	0.03508771929824561
69_1996	519_1999	0.061224489795918366
69_1996	279_1999	0.014084507042253521
69_1996	78_1999	0.023255813953488372
69_1996	447_1999	0.08108108108108109
429_1996	503_1999	0.006578947368421052
429_1996	413_1999	0.060240963855421686
429_1996	519_1999	0.014492753623188406
429_1996	279_1999	0.034482758620689655
429_1996	401_1999	0.014925373134328358
212_1996	503_1999	0.01910828025477707
212_1996	519_1999	0.02666666666666667
212_1996	498_1999	0.031746031746031744
341_1996	209_1999	0.15789473684210525
392_1996	503_1999	0.007518796992481203
421_1996	78_1999	0.25
503_1999	8_2002	0.02857142857142857
503_1999	822_2002	0.012269938650306749
503_1999	180_2002	0.014634146341463415
503_1999	463_2002	0.013157894736842105
503_1999	518_2002	0.024096385542168676
503_1999	960_2002	0.007142857142857143
503_1999	354_2002	0.007407407407407408
503_1999	828_2002	0.055865921787709494
503_1999	506_2002	0.012987012987012988
503_1999	686_2002	0.0072992700729927005
503_1999	601_2002	0.0070921985815602835
85_1999	506_2002	0.15217391304347827
413_1999	790_2002	0.010869565217391304
413_1999	180_2002	0.02142857142857143
413_1999	960_2002	0.02702702702702703
413_1999	677_2002	0.036585365853658534
413_1999	506_2002	0.011111111111111112
413_1999	686_2002	0.013888888888888888
413_1999	601_2002	0.02666666666666667
413_1999	316_2002	0.036585365853658534
413_1999	896_2002	0.012987012987012988
413_1999	901_2002	0.031578947368421054
519_1999	790_2002	0.041666666666666664
519_1999	160_2002	0.07407407407407407
519_1999	438_2002	0.03278688524590164
519_1999	822_2002	0.012345679012345678
519_1999	628_2002	0.05714285714285714
519_1999	862_2002	0.013333333333333334
519_1999	316_2002	0.08064516129032258
519_1999	749_2002	0.02
121_1999	463_2002	0.031746031746031744
121_1999	960_2002	0.08333333333333333
121_1999	628_2002	0.0625
121_1999	828_2002	0.010101010101010102
71_1999	790_2002	0.012195121951219513
71_1999	160_2002	0.015384615384615385
71_1999	822_2002	0.011235955056179775
71_1999	13_2002	0.1044776119402985
71_1999	463_2002	0.01282051282051282
71_1999	664_2002	0.1267605633802817
71_1999	896_2002	0.030303030303030304
392_1999	790_2002	0.029411764705882353
392_1999	180_2002	0.008403361344537815
392_1999	518_2002	0.012345679012345678
392_1999	828_2002	0.030612244897959183
279_1999	180_2002	0.013986013986013986
279_1999	518_2002	0.009433962264150943
279_1999	354_2002	0.013888888888888888
279_1999	828_2002	0.008
279_1999	862_2002	0.010526315789473684
279_1999	601_2002	0.01282051282051282
279_1999	316_2002	0.011627906976744186
266_1999	862_2002	0.046153846153846156
266_1999	901_2002	0.02857142857142857
266_1999	264_2002	0.15151515151515152
78_1999	831_2002	0.019230769230769232
78_1999	901_2002	0.014084507042253521
401_1999	790_2002	0.028169014084507043
401_1999	438_2002	0.016666666666666666
401_1999	822_2002	0.02564102564102564
401_1999	180_2002	0.00819672131147541
401_1999	28_2002	0.06666666666666667
401_1999	463_2002	0.029850746268656716
401_1999	828_2002	0.009708737864077669
401_1999	677_2002	0.015625
401_1999	974_2002	0.019230769230769232
430_1999	822_2002	0.024096385542168676
430_1999	180_2002	0.007874015748031496
430_1999	345_2002	0.13333333333333333
430_1999	664_2002	0.013513513513513514
430_1999	518_2002	0.011235955056179775
430_1999	828_2002	0.009259259259259259
235_1999	828_2002	0.010638297872340425
605_1999	790_2002	0.041666666666666664
605_1999	438_2002	0.03278688524590164
605_1999	822_2002	0.012345679012345678
605_1999	13_2002	0.015384615384615385
605_1999	664_2002	0.014084507042253521
605_1999	518_2002	0.011627906976744186
605_1999	628_2002	0.0136986301369863
605_1999	862_2002	0.02702702702702703
605_1999	901_2002	0.02564102564102564
467_1999	180_2002	0.008
467_1999	28_2002	0.04081632653061224
467_1999	518_2002	0.011494252873563218
467_1999	828_2002	0.009433962264150943
498_1999	235_2002	0.024390243902439025
317_1999	822_2002	0.014492753623188406
317_1999	686_2002	0.10256410256410256
447_1999	160_2002	0.045454545454545456
447_1999	506_2002	0.016666666666666666
447_1999	601_2002	0.11904761904761904
447_1999	896_2002	0.02127659574468085
790_2002	301_2005	0.0136986301369863
790_2002	188_2005	0.030612244897959183
790_2002	489_2005	0.03296703296703297
790_2002	376_2005	0.012658227848101266
790_2002	773_2005	0.0392156862745098
160_2002	376_2005	0.016129032258064516
160_2002	362_2005	0.023529411764705882
160_2002	592_2005	0.02564102564102564
438_2002	506_2005	0.04
438_2002	349_2005	0.015625
438_2002	369_2005	0.018518518518518517
438_2002	579_2005	0.08928571428571429
438_2002	592_2005	0.022727272727272728
8_2002	301_2005	0.034482758620689655
8_2002	489_2005	0.03896103896103896
8_2002	381_2005	0.06557377049180328
822_2002	301_2005	0.0125
822_2002	489_2005	0.041237113402061855
822_2002	596_2005	0.02631578947368421
822_2002	592_2005	0.015873015873015872
13_2002	188_2005	0.01098901098901099
13_2002	369_2005	0.05454545454545454
180_2002	188_2005	0.03424657534246575
180_2002	353_2005	0.01652892561983471
180_2002	349_2005	0.016
180_2002	489_2005	0.043478260869565216
180_2002	381_2005	0.0078125
180_2002	596_2005	0.01680672268907563
180_2002	164_2005	0.026785714285714284
180_2002	455_2005	0.008620689655172414
345_2002	506_2005	0.009523809523809525
345_2002	393_2005	0.014705882352941176
345_2002	558_2005	0.15217391304347827
345_2002	455_2005	0.05555555555555555
28_2002	349_2005	0.10638297872340426
463_2002	506_2005	0.01818181818181818
463_2002	716_2005	0.07692307692307693
463_2002	349_2005	0.013888888888888888
463_2002	744_2005	0.029411764705882353
463_2002	362_2005	0.010101010101010102
664_2002	506_2005	0.018018018018018018
664_2002	188_2005	0.010309278350515464
664_2002	369_2005	0.04918032786885246
518_2002	506_2005	0.015873015873015872
518_2002	188_2005	0.02727272727272727
518_2002	349_2005	0.022988505747126436
518_2002	471_2005	0.014084507042253521
518_2002	489_2005	0.009523809523809525
518_2002	369_2005	0.01282051282051282
518_2002	596_2005	0.024691358024691357
960_2002	349_2005	0.05263157894736842
960_2002	201_2005	0.13043478260869565
628_2002	188_2005	0.010101010101010102
628_2002	744_2005	0.10606060606060606
628_2002	376_2005	0.05333333333333334
628_2002	381_2005	0.012987012987012988
628_2002	433_2005	0.125
354_2002	471_2005	0.11764705882352941
828_2002	188_2005	0.03125
828_2002	353_2005	0.009708737864077669
828_2002	349_2005	0.009345794392523364
828_2002	471_2005	0.011111111111111112
828_2002	489_2005	0.016260162601626018
828_2002	369_2005	0.010309278350515464
828_2002	362_2005	0.007462686567164179
831_2002	301_2005	0.01694915254237288
831_2002	201_2005	0.1
831_2002	596_2005	0.017857142857142856
677_2002	381_2005	0.04411764705882353
677_2002	362_2005	0.03225806451612903
506_2002	716_2005	0.043478260869565216
506_2002	353_2005	0.028985507246376812
506_2002	393_2005	0.06944444444444445
506_2002	164_2005	0.016129032258064516
506_2002	277_2005	0.03076923076923077
506_2002	524_2005	0.02
862_2002	188_2005	0.009900990099009901
862_2002	376_2005	0.0945945945945946
862_2002	164_2005	0.015384615384615385
862_2002	524_2005	0.038461538461538464
686_2002	506_2005	0.010526315789473684
686_2002	277_2005	0.11363636363636363
601_2002	716_2005	0.05454545454545454
601_2002	353_2005	0.017857142857142856
601_2002	393_2005	0.125
316_2002	420_2005	0.13725490196078433
316_2002	376_2005	0.043478260869565216
316_2002	433_2005	0.021739130434782608
749_2002	376_2005	0.05660377358490566
896_2002	164_2005	0.02040816326530612
896_2002	362_2005	0.022988505747126436
896_2002	433_2005	0.02564102564102564
896_2002	524_2005	0.05555555555555555
901_2002	716_2005	0.01282051282051282
901_2002	353_2005	0.04
901_2002	349_2005	0.012345679012345678
901_2002	381_2005	0.012048192771084338
901_2002	596_2005	0.013333333333333334
974_2002	362_2005	0.012048192771084338
526_2002	188_2005	0.013333333333333334
301_2005	362_2008	0.05747126436781609
301_2005	754_2008	0.019801980198019802
301_2005	1001_2008	0.010752688172043012
301_2005	756_2008	0.016666666666666666
301_2005	345_2008	0.021505376344086023
506_2005	754_2008	0.013986013986013986
506_2005	199_2008	0.009259259259259259
506_2005	1001_2008	0.014925373134328358
506_2005	1014_2008	0.009259259259259259
506_2005	345_2008	0.03007518796992481
506_2005	958_2008	0.010101010101010102
506_2005	594_2008	0.009345794392523364
716_2005	362_2008	0.033707865168539325
716_2005	34_2008	0.043478260869565216
716_2005	374_2008	0.05357142857142857
716_2005	345_2008	0.021505376344086023
188_2005	362_2008	0.00847457627118644
188_2005	233_2008	0.011235955056179775
188_2005	374_2008	0.011764705882352941
188_2005	1001_2008	0.025423728813559324
188_2005	550_2008	0.008928571428571428
188_2005	345_2008	0.008264462809917356
353_2005	362_2008	0.05813953488372093
353_2005	754_2008	0.009900990099009901
353_2005	199_2008	0.015384615384615385
353_2005	1052_2008	0.03296703296703297
353_2005	333_2008	0.08
349_2005	837_2008	0.011764705882352941
349_2005	362_2008	0.03260869565217391
349_2005	14_2008	0.01639344262295082
349_2005	975_2008	0.02531645569620253
349_2005	54_2008	0.029411764705882353
349_2005	550_2008	0.011363636363636364
349_2005	756_2008	0.015873015873015872
349_2005	345_2008	0.010309278350515464
744_2005	837_2008	0.0641025641025641
744_2005	534_2008	0.03389830508474576
744_2005	233_2008	0.06779661016949153
744_2005	594_2008	0.047619047619047616
471_2005	131_2008	0.0425531914893617
471_2005	345_2008	0.038461538461538464
201_2005	233_2008	0.017543859649122806
201_2005	1001_2008	0.03488372093023256
201_2005	594_2008	0.12962962962962962
201_2005	628_2008	0.06
489_2005	837_2008	0.019801980198019802
489_2005	754_2008	0.00819672131147541
489_2005	14_2008	0.025974025974025976
489_2005	534_2008	0.05194805194805195
489_2005	975_2008	0.020833333333333332
489_2005	54_2008	0.011627906976744186
489_2005	1001_2008	0.008849557522123894
489_2005	1014_2008	0.011627906976744186
489_2005	1076_2008	0.014925373134328358
420_2005	252_2008	0.011904761904761904
420_2005	449_2008	0.07692307692307693
420_2005	1001_2008	0.011764705882352941
376_2005	252_2008	0.07608695652173914
376_2005	449_2008	0.014492753623188406
376_2005	843_2008	0.017543859649122806
376_2005	345_2008	0.020202020202020204
376_2005	881_2008	0.04918032786885246
376_2005	641_2008	0.014492753623188406
381_2005	754_2008	0.009345794392523364
381_2005	333_2008	0.03571428571428571
381_2005	756_2008	0.17857142857142858
381_2005	345_2008	0.02040816326530612
369_2005	837_2008	0.02702702702702703
369_2005	233_2008	0.09803921568627451
369_2005	252_2008	0.10256410256410256
369_2005	1001_2008	0.011627906976744186
596_2005	754_2008	0.010101010101010102
596_2005	345_2008	0.033707865168539325
596_2005	881_2008	0.018518518518518517
596_2005	641_2008	0.016666666666666666
596_2005	908_2008	0.10869565217391304
393_2005	975_2008	0.09210526315789473
393_2005	54_2008	0.09090909090909091
393_2005	374_2008	0.06666666666666667
393_2005	1014_2008	0.043478260869565216
393_2005	641_2008	0.014705882352941176
164_2005	1001_2008	0.024096385542168676
164_2005	1063_2008	0.08695652173913043
277_2005	1052_2008	0.011235955056179775
362_2005	754_2008	0.007575757575757576
362_2005	252_2008	0.00819672131147541
362_2005	1052_2008	0.02459016393442623
362_2005	843_2008	0.025
362_2005	550_2008	0.008695652173913044
558_2005	131_2008	0.0196078431372549
558_2005	1052_2008	0.037037037037037035
579_2005	199_2008	0.06451612903225806
579_2005	1001_2008	0.010869565217391304
433_2005	843_2008	0.1
455_2005	131_2008	0.07692307692307693
455_2005	1063_2008	0.04
592_2005	837_2008	0.015384615384615385
592_2005	534_2008	0.07317073170731707
592_2005	881_2008	0.025
524_2005	754_2008	0.025
524_2005	594_2008	0.022727272727272728
645_2005	199_2008	0.024390243902439025
645_2005	756_2008	0.02857142857142857
645_2005	958_2008	0.03125
837_2008	797_2011	0.054945054945054944
837_2008	413_2011	0.010526315789473684
837_2008	22_2011	0.05405405405405406
837_2008	496_2011	0.02564102564102564
837_2008	703_2011	0.0547945205479452
837_2008	677_2011	0.041666666666666664
362_2008	337_2011	0.00980392156862745
362_2008	172_2011	0.10975609756097561
362_2008	762_2011	0.036585365853658534
362_2008	746_2011	0.030927835051546393
362_2008	211_2011	0.007633587786259542
362_2008	727_2011	0.010752688172043012
131_2008	337_2011	0.0136986301369863
131_2008	762_2011	0.037037037037037035
131_2008	696_2011	0.06666666666666667
131_2008	577_2011	0.03125
754_2008	337_2011	0.008849557522123894
754_2008	891_2011	0.012195121951219513
754_2008	656_2011	0.009708737864077669
754_2008	772_2011	0.009523809523809525
754_2008	1052_2011	0.010638297872340425
754_2008	696_2011	0.009708737864077669
754_2008	211_2011	0.02142857142857143
14_2008	413_2011	0.043478260869565216
14_2008	577_2011	0.03333333333333333
14_2008	727_2011	0.016666666666666666
534_2008	635_2011	0.061224489795918366
534_2008	496_2011	0.09433962264150944
534_2008	577_2011	0.015873015873015872
975_2008	337_2011	0.03488372093023256
975_2008	746_2011	0.011764705882352941
975_2008	773_2011	0.09523809523809523
975_2008	848_2011	0.013888888888888888
975_2008	727_2011	0.03896103896103896
34_2008	172_2011	0.06818181818181818
34_2008	762_2011	0.025
34_2008	746_2011	0.01818181818181818
199_2008	809_2011	0.034482758620689655
199_2008	891_2011	0.044444444444444446
199_2008	848_2011	0.05084745762711865
199_2008	923_2011	0.045454545454545456
199_2008	577_2011	0.014492753623188406
233_2008	656_2011	0.04918032786885246
233_2008	208_2011	0.10416666666666667
233_2008	211_2011	0.00980392156862745
233_2008	368_2011	0.018518518518518517
54_2008	797_2011	0.012658227848101266
54_2008	656_2011	0.014925373134328358
54_2008	772_2011	0.014492753623188406
54_2008	96_2011	0.14285714285714285
54_2008	635_2011	0.017543859649122806
54_2008	93_2011	0.022727272727272728
54_2008	162_2011	0.01694915254237288
54_2008	677_2011	0.03508771929824561
252_2008	337_2011	0.009708737864077669
252_2008	413_2011	0.009523809523809525
252_2008	809_2011	0.11688311688311688
252_2008	22_2011	0.023255813953488372
252_2008	656_2011	0.06818181818181818
252_2008	663_2011	0.08450704225352113
252_2008	93_2011	0.014285714285714285
252_2008	478_2011	0.012987012987012988
252_2008	381_2011	0.011904761904761904
374_2008	772_2011	0.01639344262295082
374_2008	635_2011	0.13636363636363635
449_2008	162_2011	0.09615384615384616
449_2008	381_2011	0.01818181818181818
1001_2008	797_2011	0.009433962264150943
1001_2008	337_2011	0.029411764705882353
1001_2008	809_2011	0.011627906976744186
1001_2008	746_2011	0.009900990099009901
1001_2008	577_2011	0.031914893617021274
1001_2008	208_2011	0.012048192771084338
1001_2008	211_2011	0.015151515151515152
1001_2008	589_2011	0.021739130434782608
1001_2008	944_2011	0.024096385542168676
1052_2008	337_2011	0.06
1052_2008	413_2011	0.038461538461538464
1052_2008	172_2011	0.021739130434782608
1052_2008	762_2011	0.047619047619047616
1052_2008	772_2011	0.031578947368421054
1052_2008	1052_2011	0.04819277108433735
1052_2008	211_2011	0.030534351145038167
333_2008	797_2011	0.010638297872340425
333_2008	746_2011	0.022727272727272728
333_2008	211_2011	0.016666666666666666
843_2008	22_2011	0.021739130434782608
843_2008	162_2011	0.046511627906976744
843_2008	478_2011	0.027777777777777776
843_2008	226_2011	0.0196078431372549
843_2008	381_2011	0.1282051282051282
550_2008	797_2011	0.020618556701030927
550_2008	413_2011	0.020618556701030927
550_2008	589_2011	0.03614457831325301
1014_2008	413_2011	0.03896103896103896
1014_2008	762_2011	0.01694915254237288
1014_2008	96_2011	0.04918032786885246
1014_2008	93_2011	0.046511627906976744
756_2008	337_2011	0.014084507042253521
756_2008	891_2011	0.05128205128205128
756_2008	772_2011	0.12280701754385964
756_2008	577_2011	0.015873015873015872
756_2008	589_2011	0.016666666666666666
756_2008	944_2011	0.0196078431372549
345_2008	413_2011	0.018867924528301886
345_2008	172_2011	0.010752688172043012
345_2008	773_2011	0.011764705882352941
345_2008	848_2011	0.034482758620689655
345_2008	577_2011	0.020833333333333332
345_2008	211_2011	0.046511627906976744
958_2008	797_2011	0.109375
958_2008	413_2011	0.04411764705882353
958_2008	577_2011	0.016666666666666666
958_2008	208_2011	0.02127659574468085
594_2008	208_2011	0.01818181818181818
594_2008	703_2011	0.07142857142857142
594_2008	677_2011	0.03571428571428571
594_2008	368_2011	0.11538461538461539
881_2008	696_2011	0.05357142857142857
881_2008	577_2011	0.05172413793103448
881_2008	211_2011	0.020833333333333332
881_2008	226_2011	0.017543859649122806
881_2008	944_2011	0.06521739130434782
628_2008	663_2011	0.024390243902439025
628_2008	1052_2011	0.02040816326530612
641_2008	413_2011	0.013157894736842105
641_2008	96_2011	0.05172413793103448
641_2008	211_2011	0.009708737864077669
1063_2008	413_2011	0.014084507042253521
1063_2008	226_2011	0.09259259259259259
908_2008	22_2011	0.020833333333333332
1076_2008	589_2011	0.02127659574468085
797_2011	755_2014	0.03076923076923077
797_2011	306_2014	0.011904761904761904
797_2011	986_2014	0.014084507042253521
797_2011	596_2014	0.011764705882352941
797_2011	736_2014	0.02666666666666667
797_2011	144_2014	0.08860759493670886
797_2011	1136_2014	0.012048192771084338
797_2011	1149_2014	0.015625
337_2011	522_2014	0.015384615384615385
337_2011	1023_2014	0.012048192771084338
337_2011	662_2014	0.02702702702702703
337_2011	274_2014	0.011764705882352941
337_2011	596_2014	0.024390243902439025
337_2011	816_2014	0.03636363636363636
337_2011	901_2014	0.016666666666666666
337_2011	711_2014	0.03296703296703297
413_2011	1052_2014	0.03488372093023256
413_2011	1023_2014	0.011764705882352941
413_2011	377_2014	0.0125
413_2011	662_2014	0.012987012987012988
413_2011	274_2014	0.023255813953488372
413_2011	736_2014	0.013157894736842105
413_2011	711_2014	0.010526315789473684
413_2011	1136_2014	0.037037037037037035
809_2011	596_2014	0.03125
809_2011	736_2014	0.09615384615384616
809_2011	452_2014	0.015151515151515152
891_2011	1023_2014	0.06
891_2011	654_2014	0.05714285714285714
22_2011	898_2014	0.029411764705882353
22_2011	214_2014	0.017241379310344827
22_2011	865_2014	0.03571428571428571
172_2011	1111_2014	0.04477611940298507
172_2011	596_2014	0.058823529411764705
172_2011	898_2014	0.0136986301369863
172_2011	901_2014	0.0425531914893617
172_2011	147_2014	0.06666666666666667
172_2011	711_2014	0.012345679012345678
762_2011	1052_2014	0.06153846153846154
762_2011	306_2014	0.06557377049180328
762_2011	662_2014	0.07407407407407407
762_2011	901_2014	0.04878048780487805
656_2011	736_2014	0.06557377049180328
656_2011	299_2014	0.017857142857142856
656_2011	711_2014	0.024390243902439025
656_2011	865_2014	0.015873015873015872
656_2011	1096_2014	0.04
746_2011	1023_2014	0.0125
746_2011	377_2014	0.08571428571428572
746_2011	662_2014	0.013888888888888888
746_2011	1157_2014	0.039473684210526314
746_2011	854_2014	0.030303030303030304
772_2011	377_2014	0.04411764705882353
772_2011	306_2014	0.0273972602739726
772_2011	712_2014	0.16363636363636364
772_2011	1157_2014	0.0136986301369863
772_2011	711_2014	0.03614457831325301
96_2011	1052_2014	0.10606060606060606
96_2011	1136_2014	0.014925373134328358
96_2011	1149_2014	0.0425531914893617
773_2011	662_2014	0.01818181818181818
773_2011	969_2014	0.058823529411764705
773_2011	1136_2014	0.01639344262295082
773_2011	183_2014	0.10638297872340426
773_2011	979_2014	0.025
773_2011	1149_2014	0.023809523809523808
635_2011	306_2014	0.10526315789473684
635_2011	299_2014	0.06818181818181818
663_2011	274_2014	0.03508771929824561
663_2011	452_2014	0.017543859649122806
93_2011	1157_2014	0.020833333333333332
848_2011	654_2014	0.13043478260869565
848_2011	969_2014	0.0410958904109589
848_2011	898_2014	0.014492753623188406
848_2011	1136_2014	0.015384615384615385
496_2011	645_2014	0.09302325581395349
496_2011	755_2014	0.02
496_2011	986_2014	0.12
496_2011	652_2014	0.031746031746031744
496_2011	994_2014	0.014084507042253521
1052_2011	147_2014	0.14
1052_2011	854_2014	0.08333333333333333
696_2011	299_2014	0.017857142857142856
696_2011	1157_2014	0.043478260869565216
696_2011	452_2014	0.013513513513513514
696_2011	319_2014	0.018867924528301886
923_2011	1023_2014	0.061224489795918366
162_2011	144_2014	0.03125
162_2011	214_2014	0.05555555555555555
162_2011	865_2014	0.037037037037037035
577_2011	755_2014	0.017857142857142856
577_2011	1111_2014	0.027777777777777776
577_2011	898_2014	0.02631578947368421
577_2011	711_2014	0.03614457831325301
577_2011	452_2014	0.04054054054054054
577_2011	854_2014	0.03278688524590164
208_2011	652_2014	0.017543859649122806
208_2011	147_2014	0.018518518518518517
208_2011	1136_2014	0.12962962962962962
208_2011	985_2014	0.10909090909090909
211_2011	522_2014	0.03260869565217391
211_2011	1111_2014	0.00909090909090909
211_2011	898_2014	0.008771929824561403
211_2011	144_2014	0.008928571428571428
211_2011	711_2014	0.03361344537815126
211_2011	452_2014	0.017857142857142856
211_2011	1136_2014	0.00909090909090909
211_2011	994_2014	0.008771929824561403
211_2011	865_2014	0.00980392156862745
703_2011	1052_2014	0.014492753623188406
703_2011	306_2014	0.03125
703_2011	986_2014	0.0392156862745098
703_2011	299_2014	0.02040816326530612
703_2011	144_2014	0.03076923076923077
703_2011	994_2014	0.014705882352941176
703_2011	985_2014	0.015625
226_2011	1111_2014	0.014285714285714285
226_2011	328_2014	0.08771929824561403
727_2011	1111_2014	0.028169014084507043
727_2011	472_2014	0.19642857142857142
727_2011	319_2014	0.018518518518518517
677_2011	898_2014	0.046875
677_2011	994_2014	0.17543859649122806
368_2011	985_2014	0.10526315789473684
381_2011	452_2014	0.015384615384615385
589_2011	377_2014	0.014925373134328358
589_2011	712_2014	0.05172413793103448
589_2011	969_2014	0.0125
589_2011	652_2014	0.014925373134328358
589_2011	711_2014	0.024691358024691357
944_2011	522_2014	0.022222222222222223
944_2011	1157_2014	0.01639344262295082
944_2011	652_2014	0.11320754716981132
522_2014	525_2017	0.07692307692307693
522_2014	614_2017	0.01818181818181818
522_2014	508_2017	0.10810810810810811
645_2014	525_2017	0.02
645_2014	820_2017	0.027777777777777776
645_2014	464_2017	0.022222222222222223
645_2014	1123_2017	0.029411764705882353
755_2014	464_2017	0.08695652173913043
755_2014	383_2017	0.01694915254237288
755_2014	1123_2017	0.05405405405405406
755_2014	940_2017	0.01639344262295082
1052_2014	383_2017	0.06493506493506493
1052_2014	110_2017	0.01639344262295082
