id,phase,size,sync_component,diac_component,lineage_size,meta,source,target,x,y,z
58_2009,2009,7,0,0,2.981646423751687,NA,248|&|456|&|55|&|326|&|169|&|144|&|6,1594|&|971|&|909|&|1198|&|420|&|759|&|115|&|372|&|679|&|335|&|1489|&|1208|&|886|&|283|&|20|&|42|&|1254|&|1000|&|1270|&|1062|&|987|&|1213|&|882|&|888|&|1382|&|320|&|991|&|899|&|1486|&|155|&|1351|&|135|&|530|&|1104|&|764|&|839|&|588|&|88|&|137|&|1063|&|1093|&|287|&|139|&|3|&|1597|&|955|&|1407|&|936|&|294|&|164|&|1563|&|443|&|332|&|1016|&|740|&|713|&|807|&|1334|&|293|&|1007|&|212|&|800|&|410|&|439|&|1321|&|929|&|1222|&|1212|&|1413|&|889,-0.76272243,-0.09048843,0.74909675
25_2013,2013,4,0,0,3.404761904761904,NA,128|&|267|&|475|&|477,575|&|993|&|417|&|580|&|444|&|1263|&|912|&|601|&|16|&|117|&|892|&|543|&|976|&|30|&|1283|&|1559|&|629|&|1006|&|1218|&|176|&|259|&|450|&|461|&|1205|&|164|&|924|&|439|&|1570|&|1567|&|1488|&|1293|&|1272|&|502|&|1538|&|189|&|886|&|809|&|264|&|1509|&|707|&|905|&|951|&|918|&|1260|&|899|&|719|&|15|&|634|&|295|&|1104|&|1110|&|871|&|1276|&|711|&|1290|&|1312|&|62|&|1012|&|964|&|769|&|170|&|433|&|219|&|1274|&|693|&|1425|&|1018|&|6|&|1266|&|323|&|1418|&|1208|&|1273|&|806|&|1253|&|76|&|746|&|530|&|1362|&|1574|&|699|&|103|&|1442|&|1004|&|63|&|1573|&|138|&|1225|&|957|&|870|&|1215|&|1460|&|747|&|567|&|307|&|1245|&|672|&|317|&|1577|&|155|&|13|&|566|&|851|&|565|&|1027|&|1127|&|963|&|279|&|447|&|460|&|1252|&|368|&|1053|&|847|&|885|&|743|&|655|&|784,-0.88740265,1.9616231,0.7956036
120_2009,2009,10,0,0,5.051021264179158,NA,381|&|181|&|592|&|9|&|703|&|461|&|204|&|664|&|316|&|180,1594|&|1198|&|372|&|1499|&|532|&|1413|&|335|&|1525|&|886|&|1208|&|282|&|1254|&|422|&|1304|&|1509|&|349|&|882|&|1229|&|899|&|1073|&|135|&|530|&|1104|&|648|&|1597|&|1407|&|164|&|148|&|807|&|293|&|800|&|410|&|1225|&|388|&|1424|&|44,-1.2582234,-0.15011574,1.2465078
139_2011,2011,5,0,0,3.7081585081585082,NA,696|&|6|&|564|&|664|&|180,907|&|1198|&|1308|&|868|&|1462|&|359|&|1381|&|1498|&|607|&|683|&|1525|&|671|&|1404|&|512|&|427|&|379|&|1359|&|876|&|886|&|1208|&|111|&|1254|&|1481|&|702|&|506|&|787|&|720|&|895|&|1346|&|1243|&|1552|&|68|&|1504|&|968|&|1378|&|135|&|566|&|530|&|1104|&|1380|&|984|&|1022|&|791|&|808|&|1327|&|164|&|1179|&|496|&|1503|&|926|&|1494|&|69|&|957|&|1360|&|956,-3.1899312,1.6954185,3.106594
27_2013,2013,46,0,8,7.082608100711548,NA,168|&|289|&|183|&|105|&|509|&|532|&|200|&|268|&|691|&|120|&|282|&|80|&|145|&|263|&|233|&|201|&|281|&|376|&|243|&|694|&|636|&|595|&|469|&|203|&|462|&|622|&|353|&|39|&|194|&|108|&|109|&|166|&|154|&|411|&|401|&|390|&|38|&|574|&|288|&|236|&|53|&|735|&|209|&|47|&|44|&|553,230|&|1585|&|1499|&|16|&|543|&|676|&|30|&|1089|&|629|&|1466|&|1218|&|176|&|104|&|1178|&|1144|&|213|&|1284|&|1205|&|1184|&|1289|&|1265|&|441|&|164|&|1026|&|53|&|1064|&|439|&|710|&|1115|&|1206|&|1488|&|999|&|413|&|1525|&|189|&|886|&|809|&|893|&|1481|&|35|&|707|&|899|&|15|&|634|&|295|&|322|&|90|&|59|&|923|&|1312|&|952|&|62|&|1301|&|1078|&|928|&|1208|&|806|&|334|&|632|&|454|&|1253|&|1154|&|636|&|178|&|363|&|182|&|530|&|746|&|32|&|1574|&|699|&|470|&|1179|&|1341|&|1539|&|63|&|179|&|1316|&|1460|&|307|&|942|&|1277|&|317|&|1396|&|465|&|701|&|669|&|155|&|13|&|851|&|1090|&|239|&|599|&|368|&|885|&|655|&|1321|&|1479|&|784,-5.1605506,-0.2287151,5.1490006
1_2007,2007,2,0,0,2.0,NA,310|&|518,1203|&|1522|&|192|&|782|&|356|&|107|&|117|&|1468|&|276|&|561|&|1091|&|348|&|706|&|1041|&|54|&|223|&|1466|&|781|&|990|&|247|&|191|&|539|&|3|&|131|&|164|&|441|&|123|&|53|&|467|&|593|&|439|&|329|&|889|&|579|&|1490|&|1255|&|110|&|1272|&|1098|&|1155|&|61|&|930|&|1525|&|552|&|1404|&|500|&|886|&|900|&|358|&|112|&|55|&|167|&|469|&|719|&|1348|&|1520|&|1104|&|1429|&|935|&|763|&|202|&|914|&|1288|&|59|&|949|&|254|&|1088|&|1008|&|1096|&|752|&|1403|&|1394|&|48|&|693|&|1018|&|804|&|779|&|758|&|94|&|1074|&|1154|&|1346|&|801|&|505|&|39|&|638|&|1112|&|530|&|1085|&|1461|&|1563|&|835|&|1298|&|1054|&|1225|&|870|&|1303|&|1002|&|1483|&|1211|&|863|&|1227|&|818|&|1055|&|197|&|340|&|937|&|349|&|1174|&|1071|&|205|&|690|&|913|&|797|&|734|&|965|&|1435|&|10|&|106|&|1250|&|1292|&|511|&|1581|&|122|&|756|&|811|&|130|&|1544|&|1413|&|371,2.939946,3.0850997,-3.0717223
25_2009,2009,4,0,0,2.7410714285714284,NA,392|&|94|&|488|&|477,1594|&|971|&|889|&|420|&|759|&|531|&|372|&|1499|&|693|&|216|&|761|&|1525|&|1413|&|1578|&|335|&|1018|&|532|&|117|&|1208|&|886|&|282|&|1254|&|42|&|1000|&|422|&|983|&|1509|&|1346|&|349|&|882|&|89|&|1382|&|320|&|1300|&|899|&|641|&|203|&|155|&|530|&|1104|&|764|&|839|&|588|&|202|&|137|&|198|&|139|&|3|&|648|&|558|&|1597|&|955|&|1563|&|936|&|164|&|148|&|443|&|1549|&|807|&|1334|&|341|&|212|&|1321|&|410|&|1225|&|800|&|929|&|388|&|1424|&|44,0.7180148,1.7313174,-0.7998884
13_2011,2011,5,0,0,3.2582123758594346,NA,592|&|120|&|248|&|94|&|392,862|&|1381|&|117|&|126|&|876|&|676|&|1189|&|1079|&|1385|&|968|&|726|&|104|&|1259|&|808|&|164|&|293|&|800|&|439|&|710|&|359|&|1525|&|886|&|302|&|1481|&|1509|&|694|&|336|&|1378|&|719|&|1104|&|137|&|1487|&|1327|&|884|&|45|&|410|&|1012|&|1351|&|1222|&|351|&|1133|&|1308|&|1596|&|269|&|693|&|1018|&|1485|&|1208|&|157|&|1000|&|454|&|1243|&|1504|&|731|&|801|&|135|&|1166|&|231|&|555|&|1380|&|1093|&|659|&|32|&|742|&|1179|&|536|&|718|&|1494|&|957|&|1225|&|2|&|1360|&|1427|&|1198|&|942|&|234|&|671|&|1413|&|427|&|1359|&|1291|&|155|&|566|&|725|&|300|&|1551|&|1435|&|477|&|1503|&|828|&|1001|&|308|&|998|&|1484|&|87|&|784,-0.023066903,2.056628,-0.071721375
85_2005,2005,3,0,0,2.3809523809523805,NA,128|&|164|&|647,573|&|1594|&|881|&|995|&|576|&|414|&|31|&|133|&|314|&|70|&|98|&|51|&|1098|&|250|&|193|&|1533|&|478|&|684|&|886|&|1516|&|227|&|768|&|1254|&|1224|&|358|&|233|&|1154|&|195|&|494|&|220|&|35|&|1073|&|1005|&|306|&|231|&|109|&|423|&|411|&|734|&|587|&|648|&|1546|&|38|&|164|&|441|&|807|&|1312|&|875|&|800|&|410|&|128|&|866|&|1568|&|865,1.4831877,1.4170544,-1.5525494
82_2007,2007,5,0,0,2.2077922077922074,NA,194|&|104|&|225|&|94|&|392,1203|&|192|&|107|&|117|&|276|&|1091|&|223|&|1466|&|1452|&|781|&|990|&|191|&|100|&|3|&|793|&|1284|&|131|&|164|&|441|&|467|&|593|&|439|&|329|&|832|&|889|&|579|&|1490|&|1255|&|1098|&|339|&|1525|&|1404|&|1217|&|886|&|900|&|358|&|55|&|167|&|469|&|1520|&|1429|&|202|&|914|&|59|&|949|&|1088|&|1282|&|840|&|1394|&|693|&|1018|&|804|&|1154|&|1074|&|1346|&|505|&|530|&|1085|&|1298|&|1142|&|1225|&|692|&|1483|&|896|&|1211|&|818|&|673|&|197|&|340|&|1055|&|349|&|1505|&|275|&|814|&|1090|&|734|&|965|&|10|&|106|&|511|&|756,2.5285954,2.1779528,-2.6261525
92_2013,2013,4,0,0,2.720238095238095,NA,392|&|164|&|523|&|507,575|&|993|&|996|&|1585|&|1499|&|1263|&|1428|&|601|&|95|&|512|&|16|&|543|&|976|&|676|&|30|&|1559|&|1006|&|1218|&|176|&|259|&|1178|&|1144|&|450|&|3|&|1289|&|164|&|441|&|1570|&|24|&|214|&|1115|&|1567|&|1293|&|1272|&|886|&|264|&|1304|&|1509|&|35|&|905|&|1145|&|1073|&|404|&|15|&|719|&|322|&|1104|&|1110|&|871|&|954|&|923|&|1312|&|952|&|121|&|1290|&|1012|&|1301|&|769|&|576|&|162|&|219|&|1527|&|1266|&|1533|&|323|&|1418|&|1208|&|1273|&|334|&|454|&|632|&|1154|&|636|&|178|&|363|&|530|&|746|&|1362|&|1264|&|1574|&|103|&|470|&|1179|&|1442|&|138|&|957|&|179|&|870|&|1460|&|747|&|1245|&|1277|&|1396|&|220|&|1577|&|669|&|565|&|274|&|79|&|1027|&|1127|&|431|&|1444|&|447|&|460|&|675|&|762|&|743|&|655|&|784,-0.31170607,3.3939884,0.16582206
10_1999,1999,2,0,0,2.0,NA,310|&|392,1530|&|695|&|475|&|257|&|736|&|292|&|254|&|399|&|1384|&|1185|&|432,5.2692347,1.7034805,-5.346754
134_2009,2009,16,0,-1,4.172511617309659,NA,203|&|634|&|695|&|75|&|696|&|705|&|540|&|160|&|423|&|417|&|137|&|183|&|606|&|185|&|129|&|17,1594|&|971|&|531|&|372|&|693|&|1525|&|1018|&|335|&|1578|&|117|&|282|&|1254|&|349|&|882|&|899|&|641|&|530|&|839|&|648|&|1597|&|148|&|1334|&|807|&|410|&|1476|&|1413,-1.9890934,-0.8346021,2.0028934
110_2005,2005,7,0,0,2.850378787878788,NA,515|&|327|&|225|&|287|&|606|&|204|&|21,1594|&|645|&|881|&|576|&|544|&|866|&|1317|&|51|&|904|&|1521|&|942|&|250|&|1525|&|1566|&|193|&|981|&|478|&|684|&|886|&|96|&|227|&|1254|&|1214|&|1154|&|606|&|977|&|1346|&|1073|&|726|&|817|&|166|&|202|&|584|&|734|&|788|&|81|&|1163|&|187|&|441|&|436|&|861|&|34|&|807|&|1353|&|1012|&|1374|&|1413|&|1568,2.018229,-0.22829516,-2.0245976
29_2013,2013,3,0,0,2.2142857142857144,NA,310|&|709|&|518,575|&|993|&|996|&|444|&|1499|&|1263|&|1428|&|16|&|601|&|543|&|1333|&|892|&|512|&|1279|&|117|&|972|&|95|&|30|&|1283|&|1559|&|629|&|1466|&|1006|&|1182|&|1158|&|176|&|259|&|104|&|1178|&|1144|&|450|&|213|&|3|&|1284|&|1184|&|1289|&|164|&|1265|&|441|&|4|&|53|&|710|&|24|&|214|&|1115|&|301|&|1488|&|999|&|1293|&|1272|&|1525|&|189|&|886|&|264|&|809|&|893|&|1481|&|1304|&|1438|&|1509|&|35|&|1145|&|1073|&|1066|&|899|&|404|&|15|&|719|&|634|&|322|&|1104|&|249|&|1110|&|1057|&|137|&|857|&|1276|&|916|&|954|&|402|&|59|&|711|&|923|&|1312|&|952|&|62|&|1012|&|1301|&|1330|&|170|&|576|&|433|&|219|&|1274|&|1078|&|693|&|1018|&|6|&|1266|&|1533|&|1418|&|691|&|1273|&|806|&|1410|&|334|&|1000|&|632|&|1253|&|1154|&|636|&|178|&|674|&|182|&|363|&|353|&|746|&|562|&|1264|&|1574|&|699|&|103|&|32|&|390|&|470|&|1179|&|1341|&|1004|&|63|&|138|&|957|&|1225|&|179|&|870|&|1215|&|1460|&|1014|&|652|&|747|&|1140|&|1245|&|1277|&|942|&|672|&|153|&|317|&|1396|&|465|&|220|&|701|&|669|&|1518|&|13|&|566|&|851|&|155|&|274|&|1090|&|79|&|1127|&|445|&|1100|&|963|&|431|&|1444|&|239|&|1053|&|1105|&|847|&|885|&|762|&|296|&|675|&|655|&|1321|&|743|&|1479,0.37840766,3.6996937,-0.5354242
73_2007,2007,3,0,0,2.0999999999999996,NA,128|&|55|&|477,1002|&|1203|&|1483|&|1394|&|1522|&|192|&|110|&|1272|&|693|&|1098|&|1227|&|863|&|1018|&|930|&|107|&|1404|&|117|&|500|&|886|&|673|&|779|&|1025|&|1055|&|758|&|1154|&|937|&|1346|&|112|&|1074|&|1091|&|94|&|370|&|1174|&|1505|&|706|&|1041|&|54|&|1112|&|39|&|638|&|1348|&|530|&|935|&|797|&|913|&|202|&|1090|&|734|&|247|&|191|&|450|&|1022|&|539|&|103|&|3|&|793|&|1288|&|1284|&|131|&|1461|&|441|&|59|&|1250|&|949|&|1292|&|1581|&|467|&|254|&|329|&|439|&|448|&|889|&|371,1.1709985,1.132448,-1.2297571
2_2001,2001,1,0,0,1.0,NA,310,727|&|168|&|160|&|1329|&|1196|&|1013|&|1208|&|886|&|1173|&|560|&|1073|&|256|&|734|&|1502|&|1082|&|916|&|1473|&|164|&|1118|&|163,5.2565928,2.0662107,-5.3479223
108_2013,2013,7,0,0,2.8158899923605802,NA,381|&|248|&|696|&|123|&|167|&|234|&|6,575|&|993|&|996|&|1585|&|1499|&|543|&|117|&|1089|&|1283|&|1559|&|176|&|259|&|604|&|213|&|803|&|698|&|164|&|1026|&|53|&|1064|&|1069|&|1115|&|301|&|1488|&|1293|&|1272|&|413|&|382|&|1404|&|886|&|264|&|1145|&|1073|&|404|&|137|&|1110|&|857|&|916|&|954|&|1092|&|59|&|1312|&|952|&|693|&|1018|&|6|&|1266|&|928|&|1273|&|806|&|1253|&|636|&|178|&|363|&|746|&|530|&|562|&|390|&|1179|&|1539|&|63|&|138|&|1047|&|1040|&|1460|&|1014|&|1245|&|1277|&|235|&|465|&|1420|&|13|&|851|&|963|&|431|&|599|&|1053|&|675|&|743|&|655|&|1321,-2.4718106,2.8297453,2.345832
133_2013,2013,33,0,10,7.283667413475749,NA,575|&|327|&|551|&|544|&|715|&|307|&|27|&|679|&|522|&|705|&|422|&|454|&|629|&|142|&|208|&|43|&|597|&|91|&|229|&|176|&|249|&|29|&|137|&|590|&|287|&|699|&|659|&|26|&|367|&|207|&|670|&|212|&|222,301|&|1014|&|1567|&|433|&|957|&|999|&|219|&|1272|&|1078|&|1274|&|1245|&|942|&|1263|&|1525|&|601|&|1266|&|976|&|323|&|189|&|1418|&|886|&|264|&|892|&|893|&|1273|&|1559|&|1304|&|1509|&|629|&|35|&|905|&|1577|&|1073|&|155|&|634|&|565|&|746|&|1178|&|1362|&|857|&|450|&|871|&|1276|&|699|&|103|&|1027|&|1205|&|1444|&|1184|&|1289|&|447|&|164|&|1265|&|1179|&|1442|&|1341|&|460|&|368|&|1290|&|885|&|743|&|138|&|439|&|1570|&|1479|&|1012|&|769,-5.6593204,-1.575398,5.6986504
198_2007,2007,3,0,0,2.1534883720930234,NA,461|&|164|&|523,840|&|1002|&|692|&|1522|&|192|&|896|&|110|&|782|&|1272|&|48|&|693|&|1098|&|339|&|1227|&|1525|&|1211|&|356|&|818|&|107|&|1404|&|500|&|673|&|1025|&|358|&|340|&|1154|&|94|&|112|&|349|&|370|&|167|&|1174|&|403|&|1200|&|54|&|469|&|1466|&|39|&|638|&|797|&|1090|&|1022|&|450|&|990|&|247|&|965|&|1085|&|539|&|103|&|191|&|3|&|10|&|1288|&|1284|&|106|&|1461|&|441|&|408|&|1250|&|123|&|949|&|1020|&|1298|&|1581|&|1088|&|593|&|756|&|811|&|439|&|329|&|832|&|1282|&|889,1.6276284,1.9434015,-1.7169135
41_2009,2009,32,0,-1,7.404405800888508,NA,573|&|383|&|362|&|715|&|612|&|48|&|671|&|617|&|80|&|227|&|396|&|471|&|201|&|376|&|657|&|515|&|267|&|173|&|610|&|88|&|166|&|559|&|280|&|287|&|493|&|172|&|10|&|475|&|713|&|206|&|730|&|44,1594|&|472|&|909|&|420|&|253|&|372|&|679|&|335|&|224|&|886|&|1128|&|1254|&|1270|&|422|&|882|&|1382|&|320|&|991|&|899|&|203|&|338|&|530|&|1104|&|839|&|588|&|616|&|198|&|953|&|3|&|648|&|1597|&|558|&|955|&|936|&|164|&|332|&|1016|&|807|&|341|&|439|&|410|&|212,-0.84051454,-1.8428884,0.89351153
112_2011,2011,15,0,6,6.370849673202615,NA,271|&|475|&|365|&|113|&|108|&|42|&|527|&|718|&|690|&|510|&|137|&|8|&|603|&|671|&|345,1133|&|1596|&|463|&|1268|&|862|&|215|&|269|&|1381|&|671|&|126|&|886|&|1208|&|1291|&|1128|&|132|&|1240|&|702|&|1552|&|772|&|801|&|155|&|47|&|555|&|1063|&|1551|&|1435|&|136|&|1563|&|164|&|59|&|1375|&|884|&|53|&|410|&|1225|&|710|&|998|&|2|&|87|&|1508,-2.7597344,0.030378042,2.7400641
26_2003,2003,5,0,0,2.1285714285714286,NA,181|&|435|&|298|&|128|&|647,381|&|168|&|1564|&|1594|&|149|&|693|&|1098|&|1018|&|117|&|844|&|1414|&|1304|&|1472|&|1540|&|1186|&|796|&|1073|&|78|&|306|&|1104|&|901|&|588|&|493|&|963|&|936|&|807|&|484,4.668225,-2.3408492,-4.592292
173_2009,2009,11,0,-1,5.617886583403825,NA,602|&|498|&|402|&|229|&|301|&|510|&|623|&|265|&|412|&|564|&|769,1594|&|1198|&|761|&|537|&|25|&|886|&|282|&|1128|&|1254|&|988|&|501|&|983|&|931|&|1305|&|135|&|338|&|1104|&|562|&|1551|&|1339|&|1407|&|807|&|293|&|53|&|1321|&|889,-0.9398605,-2.4535131,1.01602
140_2005,2005,41,0,-1,3.1650009416039198,NA,383|&|52|&|362|&|406|&|269|&|183|&|51|&|591|&|425|&|564|&|607|&|453|&|666|&|691|&|201|&|758|&|196|&|560|&|586|&|178|&|267|&|706|&|669|&|290|&|256|&|642|&|300|&|559|&|615|&|582|&|461|&|493|&|393|&|475|&|600|&|332|&|696|&|456|&|649|&|66|&|134,1002|&|1594|&|124|&|52|&|168|&|1121|&|1156|&|110|&|314|&|70|&|1458|&|1533|&|478|&|1287|&|886|&|1516|&|865|&|1254|&|1481|&|768|&|358|&|1062|&|538|&|1230|&|1304|&|195|&|220|&|1073|&|1005|&|721|&|839|&|423|&|734|&|187|&|648|&|1461|&|38|&|164|&|807|&|1312|&|875|&|800|&|410|&|1402,0.83471686,-2.439178,-0.75781804
17_2009,2009,3,0,0,2.2090225563909773,NA,104|&|21|&|523,1594|&|395|&|1198|&|420|&|115|&|531|&|372|&|1499|&|693|&|1018|&|335|&|1578|&|117|&|224|&|886|&|20|&|1208|&|1128|&|1254|&|987|&|422|&|1213|&|1304|&|1509|&|1229|&|882|&|888|&|89|&|1382|&|320|&|1300|&|899|&|1073|&|991|&|135|&|338|&|1424|&|530|&|1104|&|588|&|88|&|616|&|287|&|3|&|648|&|1597|&|955|&|1407|&|936|&|188|&|164|&|1016|&|740|&|713|&|807|&|293|&|1007|&|1212|&|410|&|212|&|388|&|1413|&|44|&|1225,1.3231689,2.508467,-1.434175
33_2015,2015,9,0,0,3.5851851851851855,NA,709|&|120|&|248|&|104|&|310|&|269|&|94|&|392|&|518,838|&|1370|&|1443|&|1345|&|498|&|546|&|1349|&|7|&|184|&|715|&|799|&|412|&|1499|&|790|&|612|&|890|&|350|&|1422|&|666|&|1590|&|1195|&|529|&|252|&|80|&|1226|&|985|&|1149|&|1469|&|1213|&|1241|&|1258|&|1474|&|554|&|345|&|640|&|613|&|1190|&|780|&|319|&|1051|&|1228|&|154|&|773|&|374|&|1389|&|3|&|1221|&|1284|&|1314|&|583|&|1506|&|72|&|164|&|1235|&|1491|&|696|&|438|&|1080|&|948|&|1068|&|53|&|1269|&|1592|&|439|&|710|&|1246|&|1084|&|448|&|753|&|328|&|608|&|633|&|1206|&|1363|&|1187|&|732|&|265|&|468|&|185|&|1161|&|755|&|1404|&|1150|&|886|&|1532|&|917|&|1254|&|891|&|577|&|829|&|313|&|405|&|960|&|741|&|1509|&|1|&|1171|&|798|&|400|&|627|&|1459|&|719|&|173|&|1343|&|1465|&|1104|&|906|&|58|&|771|&|1495|&|1111|&|137|&|1170|&|933|&|457|&|1286|&|1097|&|1288|&|992|&|547|&|393|&|1407|&|260|&|602|&|221|&|459|&|1589|&|670|&|310|&|481|&|910|&|644|&|824|&|1159|&|1012|&|1424|&|661|&|785|&|237|&|71|&|1398|&|430|&|497|&|693|&|564|&|1528|&|1018|&|190|&|228|&|1365|&|1208|&|57|&|1322|&|716|&|1410|&|777|&|1000|&|1598|&|686|&|1130|&|392|&|1340|&|1504|&|455|&|674|&|688|&|49|&|1480|&|638|&|231|&|530|&|1571|&|1048|&|290|&|324|&|687|&|1434|&|26|&|325|&|1523|&|140|&|1405|&|207|&|1563|&|934|&|1526|&|841|&|723|&|1406|&|585|&|1202|&|940|&|1467|&|975|&|957|&|997|&|1225|&|1086|&|870|&|1379|&|1360|&|1448|&|692|&|1302|&|1081|&|1316|&|813|&|1399|&|812|&|896|&|774|&|733|&|1017|&|1595|&|1138|&|1061|&|942|&|1493|&|830|&|556|&|578|&|242|&|312|&|427|&|271|&|708|&|1397|&|1165|&|1056|&|705|&|1021|&|1294|&|376|&|526|&|864|&|320|&|911|&|152|&|155|&|566|&|1454|&|1261|&|850|&|572|&|1090|&|278|&|751|&|624|&|535|&|344|&|534|&|524|&|581|&|1392|&|647|&|938|&|1101|&|936|&|101|&|1175|&|1311|&|717|&|603|&|1321|&|130|&|232|&|1126|&|533|&|1413|&|1517,-0.3431965,3.512695,0.19277291
9_2013,2013,4,0,0,2.886904761904762,NA,510|&|181|&|144|&|564,1115|&|576|&|747|&|652|&|307|&|235|&|382|&|1404|&|1533|&|1333|&|189|&|886|&|691|&|1410|&|1304|&|465|&|220|&|629|&|707|&|1145|&|178|&|1073|&|1066|&|719|&|1466|&|634|&|295|&|1518|&|746|&|1104|&|530|&|249|&|562|&|137|&|1264|&|699|&|213|&|954|&|390|&|1092|&|402|&|711|&|59|&|1312|&|1004|&|675|&|53|&|1321|&|870|&|1215,-3.637472,1.0684556,3.577667
119_2007,2007,17,0,-1,4.733095423095423,NA,331|&|92|&|260|&|498|&|42|&|715|&|625|&|121|&|430|&|444|&|287|&|167|&|5|&|493|&|699|&|21|&|706,579|&|1490|&|1255|&|1272|&|1211|&|1155|&|61|&|107|&|1404|&|1468|&|804|&|673|&|900|&|276|&|197|&|340|&|94|&|55|&|167|&|1200|&|403|&|1174|&|223|&|469|&|54|&|1466|&|505|&|39|&|1520|&|781|&|1429|&|797|&|1090|&|1085|&|191|&|3|&|1284|&|106|&|1563|&|1020|&|408|&|835|&|949|&|1298|&|511|&|53|&|593|&|756|&|439|&|329|&|1413|&|589,0.72991276,-1.6123396,-0.6845511
115_2009,2009,14,0,6,4.963333333333333,NA,363|&|379|&|365|&|256|&|42|&|690|&|309|&|697|&|649|&|517|&|250|&|320|&|350|&|345,188|&|164|&|395|&|886|&|1016|&|1354|&|740|&|1208|&|991|&|1000|&|1304|&|983|&|800|&|410|&|1229|&|761|&|1073|&|1225,-1.9614915,-2.6820977,2.0456088
249_2013,2013,37,0,9,5.179056006514574,NA,692|&|546|&|433|&|162|&|483|&|31|&|531|&|609|&|427|&|666|&|153|&|177|&|577|&|67|&|686|&|697|&|348|&|15|&|499|&|767|&|11|&|594|&|610|&|202|&|311|&|191|&|493|&|139|&|660|&|402|&|9|&|408|&|221|&|675|&|756|&|424|&|628,575|&|993|&|996|&|1330|&|433|&|162|&|417|&|580|&|747|&|1293|&|1274|&|412|&|567|&|1499|&|1277|&|1140|&|1428|&|912|&|1425|&|1527|&|502|&|892|&|1208|&|809|&|153|&|1279|&|632|&|1283|&|1396|&|918|&|674|&|404|&|182|&|719|&|1006|&|566|&|1104|&|1218|&|746|&|259|&|274|&|1110|&|1127|&|3|&|470|&|1034|&|1252|&|4|&|1053|&|1105|&|121|&|952|&|762|&|1573|&|957|&|870|&|964|&|784,-5.4884176,-1.8880845,5.5397696
97_2011,2011,5,0,0,2.1006493506493507,NA,181|&|157|&|401|&|144|&|647,1594|&|907|&|869|&|1133|&|1596|&|463|&|1268|&|956|&|957|&|1498|&|942|&|174|&|21|&|578|&|1534|&|379|&|1359|&|1208|&|886|&|102|&|1291|&|1254|&|157|&|506|&|1079|&|1243|&|1360|&|1385|&|68|&|605|&|968|&|135|&|725|&|1104|&|651|&|428|&|300|&|137|&|1093|&|477|&|860|&|1327|&|59|&|1451|&|631|&|718|&|807|&|1035|&|130|&|410|&|439|&|1351|&|1222|&|1484|&|1303,-3.0865395,0.7116183,3.0407112
59_2011,2011,16,0,9,3.9902279543319046,NA,512|&|472|&|24|&|451|&|221|&|488|&|540|&|491|&|686|&|311|&|531|&|616|&|493|&|129|&|320|&|65,1133|&|1198|&|1596|&|862|&|269|&|359|&|1381|&|682|&|1263|&|671|&|1075|&|126|&|876|&|886|&|1291|&|1481|&|702|&|1283|&|1552|&|1504|&|1125|&|968|&|1378|&|719|&|801|&|135|&|566|&|1104|&|555|&|1435|&|136|&|1099|&|164|&|1179|&|794|&|1375|&|1503|&|884|&|1328|&|293|&|410|&|957|&|998|&|2|&|87,-3.6249056,-1.6431239,3.6682858
1_2013,2013,6,0,0,3.261724386724387,NA,256|&|456|&|461|&|55|&|410|&|380,575|&|993|&|417|&|580|&|1263|&|912|&|16|&|976|&|512|&|892|&|1333|&|601|&|676|&|30|&|1559|&|629|&|1158|&|259|&|1178|&|1144|&|450|&|1205|&|1289|&|164|&|439|&|1570|&|214|&|1567|&|1488|&|1293|&|382|&|502|&|189|&|886|&|809|&|264|&|1481|&|1509|&|905|&|918|&|1066|&|15|&|634|&|322|&|249|&|1110|&|871|&|1276|&|1092|&|402|&|59|&|1290|&|1012|&|964|&|769|&|433|&|1274|&|1425|&|1266|&|1533|&|323|&|691|&|1273|&|1410|&|632|&|454|&|178|&|182|&|530|&|1362|&|699|&|1574|&|103|&|470|&|1179|&|1442|&|138|&|1573|&|957|&|652|&|567|&|1245|&|1396|&|220|&|1577|&|155|&|1518|&|565|&|1027|&|447|&|460|&|239|&|1252|&|368,-5.8317304,0.371388,5.7968607
48_2003,2003,3,0,0,2.35187969924812,NA,709|&|441|&|392,381|&|1594|&|1564|&|147|&|804|&|1247|&|1414|&|1304|&|1186|&|1540|&|796|&|1073|&|78|&|1104|&|781|&|901|&|588|&|519|&|493|&|936|&|807,4.0894027,2.0766554,-4.1819754
165_2011,2011,15,0,7,3.086408476434052,NA,290|&|716|&|621|&|715|&|754|&|317|&|195|&|314|&|444|&|273|&|473|&|36|&|385|&|234|&|21,181|&|1133|&|1596|&|1176|&|183|&|416|&|248|&|1291|&|132|&|1509|&|1012|&|694|&|927|&|772|&|43|&|33|&|1063|&|659|&|477|&|1580|&|742|&|1029|&|536|&|1430|&|410|&|308,-3.2286215,2.3547106,3.12017
136_2011,2011,25,0,10,4.520677381358495,NA,620|&|327|&|162|&|251|&|265|&|517|&|679|&|537|&|337|&|76|&|205|&|597|&|353|&|634|&|91|&|613|&|695|&|369|&|278|&|534|&|60|&|26|&|485|&|212|&|769,869|&|1408|&|1498|&|942|&|578|&|379|&|886|&|337|&|1000|&|1131|&|605|&|515|&|726|&|231|&|763|&|1547|&|477|&|1179|&|59|&|631|&|1001|&|485|&|130|&|174|&|1303,-3.5067616,-1.8457373,3.5579364
